emp_no,first_name,last_name,title,salary,from_date
216532,Dung,Merli,Senior Engineer,40000,7/23/1985
216545,Sorina,Danley,Engineer,40000,4/1/1994
216549,Menkae,Raney,Senior Staff,40000,6/13/1998
216559,Munir,Heinisuo,Senior Staff,40000,9/3/1985
216559,Munir,Heinisuo,Staff,40000,9/3/1985
216578,Koichi,Plesums,Assistant Engineer,57321,11/17/1990
216658,Bogdan,Scallan,Senior Staff,44379,8/26/1986
216658,Bogdan,Scallan,Staff,44379,8/26/1986
216659,Munehiko,Carrera,Senior Staff,76394,8/1/1992
216668,Kellie,Rodite,Senior Staff,62124,5/17/1992
216668,Kellie,Rodite,Staff,62124,5/17/1992
216670,Sreenivas,Paludetto,Senior Staff,40289,1/4/1986
216670,Sreenivas,Paludetto,Staff,40289,1/4/1986
216678,Khatoun,Laurillard,Senior Staff,40000,9/21/1990
216678,Khatoun,Laurillard,Staff,40000,9/21/1990
216578,Koichi,Plesums,Engineer,57321,11/17/1990
216683,Mayuko,Rattan,Senior Staff,40000,6/22/1993
216683,Mayuko,Rattan,Staff,40000,6/22/1993
216684,Sugwoo,Wendorf,Senior Staff,40000,4/20/1988
216684,Sugwoo,Wendorf,Staff,40000,4/20/1988
216580,Susuma,Facello,Senior Staff,60025,1/2/1987
216583,Shir,Dehkordi,Staff,78543,4/19/1994
216599,Marsja,Pettey,Senior Staff,57635,12/13/1989
216703,Visit,Zolotykh,Engineer,61810,5/4/1986
216703,Visit,Zolotykh,Senior Engineer,61810,5/4/1986
216720,Xinan,Etalle,Engineer,40000,3/14/1986
216720,Xinan,Etalle,Senior Engineer,40000,3/14/1986
216722,Leen,Sudbeck,Engineer,45474,2/5/1997
216722,Leen,Sudbeck,Senior Engineer,45474,2/5/1997
216599,Marsja,Pettey,Staff,57635,12/13/1989
216602,Stamatina,Peron,Senior Staff,40000,4/5/1992
216734,Yakkov,Swist,Engineer,40000,5/2/1985
216734,Yakkov,Swist,Senior Engineer,40000,5/2/1985
216602,Stamatina,Peron,Staff,40000,4/5/1992
216615,Yechiam,Busillo,Engineer,67628,5/28/1992
216615,Yechiam,Busillo,Senior Engineer,67628,5/28/1992
216619,Ulises,Reistad,Staff,60810,12/1/1997
216641,Florian,Ginneken,Engineer,65018,2/20/1987
216641,Florian,Ginneken,Senior Engineer,65018,2/20/1987
216642,Kazuhiko,Mondadori,Senior Staff,60832,8/17/1985
216642,Kazuhiko,Mondadori,Staff,60832,8/17/1985
216643,Luisa,Camurati,Assistant Engineer,57260,5/6/1987
216748,Salvador,Jervis,Senior Staff,81672,7/29/1987
216748,Salvador,Jervis,Staff,81672,7/29/1987
216750,Charmane,Farris,Engineer,40838,2/3/1998
216778,Yunming,Wegerle,Senior Staff,54340,1/21/1987
216789,Eben,Ghemri,Assistant Engineer,56045,11/7/1989
216789,Eben,Ghemri,Engineer,56045,11/7/1989
216798,Rimon,Nitsch,Senior Staff,40000,11/15/1987
216801,Heon,Vasanthakumar,Senior Staff,69562,8/31/1996
216809,Moni,Winter,Senior Staff,84785,7/8/1987
216809,Moni,Winter,Staff,84785,7/8/1987
216813,Atreye,Lorys,Senior Staff,40659,11/19/1987
216813,Atreye,Lorys,Staff,40659,11/19/1987
216854,Kirk,Reeker,Senior Engineer,57151,11/3/1994
216860,Akeel,Monkewich,Assistant Engineer,79394,1/11/1987
216860,Akeel,Monkewich,Engineer,79394,1/11/1987
216860,Akeel,Monkewich,Senior Engineer,79394,1/11/1987
216885,Fumiya,Leuchs,Engineer,42578,6/4/1986
216885,Fumiya,Leuchs,Senior Engineer,42578,6/4/1986
216896,Suebskul,Pelc,Engineer,40000,5/6/1997
216904,Khosrow,Leivant,Engineer,40000,6/13/1998
216927,Susumu,Welham,Senior Staff,40000,12/12/1985
216934,Nagui,Krzyzanowski,Engineer,59907,7/21/1988
216934,Nagui,Krzyzanowski,Senior Engineer,59907,7/21/1988
216643,Luisa,Camurati,Engineer,57260,5/6/1987
216643,Luisa,Camurati,Senior Engineer,57260,5/6/1987
217062,Candido,Cappello,Assistant Engineer,43533,6/28/1985
216947,Utz,Vernadat,Assistant Engineer,58691,7/30/2002
216947,Utz,Vernadat,Engineer,58691,7/30/2002
216959,Shimshon,Reistad,Senior Staff,54603,6/13/1992
216959,Shimshon,Reistad,Staff,54603,6/13/1992
216965,Badri,Birke,Senior Staff,54761,2/27/1999
216965,Badri,Birke,Staff,54761,2/27/1999
216975,Branimir,Salverda,Engineer,63201,3/21/1985
216975,Branimir,Salverda,Senior Engineer,63201,3/21/1985
216984,Maya,Swen,Senior Staff,78524,11/21/1986
216988,Abdulla,Hempstead,Senior Engineer,57486,9/17/1987
216996,Gift,Jansen,Senior Engineer,52640,5/18/1998
217008,Mokhtar,Makinen,Staff,40000,5/23/1998
217024,Valdiodio,Peternell,Engineer,43810,11/8/1999
217062,Candido,Cappello,Engineer,43533,6/28/1985
217062,Candido,Cappello,Senior Engineer,43533,6/28/1985
217070,Aksel,Gargeya,Senior Staff,58281,4/24/1985
217070,Aksel,Gargeya,Staff,58281,4/24/1985
217078,Parviz,Huhdanpaa,Staff,45432,6/8/1997
217081,Mamdouh,Buescher,Assistant Engineer,40000,2/15/1993
217081,Mamdouh,Buescher,Engineer,40000,2/15/1993
217081,Mamdouh,Buescher,Senior Engineer,40000,2/15/1993
217099,Jolita,Cyne,Senior Staff,45181,9/23/1986
217105,Khedija,Soloway,Senior Staff,56232,1/4/1991
217105,Khedija,Soloway,Staff,56232,1/4/1991
217106,Yuping,Cannane,Senior Engineer,49182,11/23/1987
217109,Arra,Ossenbruggen,Engineer,40000,6/11/1986
217109,Arra,Ossenbruggen,Senior Engineer,40000,6/11/1986
217144,Aris,Picht,Engineer,40000,4/26/1990
217144,Aris,Picht,Senior Engineer,40000,4/26/1990
217118,Goncalo,Seiwald,Senior Staff,51389,2/17/1987
217156,Shaowen,Mansanne,Senior Staff,40000,5/6/1992
217156,Shaowen,Mansanne,Staff,40000,5/6/1992
217118,Goncalo,Seiwald,Staff,51389,2/17/1987
217163,Mohua,Schaap,Engineer,53388,7/5/1994
217163,Mohua,Schaap,Senior Engineer,53388,7/5/1994
217125,Tuval,Maliniak,Staff,52147,1/12/1996
217168,Mahmut,Heystek,Engineer,48816,2/28/1988
217168,Mahmut,Heystek,Senior Engineer,48816,2/28/1988
217173,Torsten,Krichel,Senior Staff,96811,4/17/1985
217173,Torsten,Krichel,Staff,96811,4/17/1985
217265,Shimshon,Glinert,Senior Staff,40000,1/24/1987
217179,Kerhong,Khasidashvili,Senior Engineer,40000,8/6/1986
217187,Duri,Hedayat,Engineer,48653,2/14/1988
217187,Duri,Hedayat,Senior Engineer,48653,2/14/1988
217188,Leszek,Bach,Senior Staff,77842,7/28/1986
217188,Leszek,Bach,Staff,77842,7/28/1986
217198,Luigi,Chinen,Senior Staff,49741,7/21/1988
217198,Luigi,Chinen,Staff,49741,7/21/1988
217199,Miomir,Saoudi,Senior Staff,76934,6/29/1988
217199,Miomir,Saoudi,Staff,76934,6/29/1988
217200,Xinyu,Hutter,Engineer,45790,1/24/1994
217200,Xinyu,Hutter,Senior Engineer,45790,1/24/1994
217332,Jahangir,Olivero,Senior Staff,40000,5/4/1988
217336,Jungsoon,Usdin,Senior Staff,76034,4/9/1988
217342,Paris,Perng,Senior Staff,40000,10/26/1991
217342,Paris,Perng,Staff,40000,10/26/1991
217347,Mechthild,Perri,Engineer,59309,12/14/1998
217349,Atreyi,Zeleznik,Senior Staff,46378,6/25/1990
217349,Atreyi,Zeleznik,Staff,46378,6/25/1990
217350,Bernardo,Bauknecht,Senior Staff,80707,12/2/1993
217265,Shimshon,Glinert,Staff,40000,1/24/1987
217377,Zhaofang,Gecsei,Senior Engineer,48248,6/11/1998
217276,Billur,Schapire,Engineer,40000,11/14/1986
217385,Sadun,Smailagic,Senior Staff,80436,12/18/1994
217385,Sadun,Smailagic,Staff,80436,12/18/1994
217386,Uzi,Dengi,Engineer,69048,4/21/1988
217386,Uzi,Dengi,Senior Engineer,69048,4/21/1988
217276,Billur,Schapire,Senior Engineer,40000,11/14/1986
217283,Khosrow,Falco,Technique Leader,40000,6/19/1988
217396,Soenke,Flowers,Engineer,40000,9/20/1987
217396,Soenke,Flowers,Senior Engineer,40000,9/20/1987
217299,Martins,Gill,Assistant Engineer,56881,5/9/1987
217418,Nikolaos,Puppo,Senior Engineer,60671,2/22/1987
217299,Martins,Gill,Engineer,56881,5/9/1987
217299,Martins,Gill,Senior Engineer,56881,5/9/1987
217312,Zorica,Rodham,Engineer,46049,10/8/1992
217312,Zorica,Rodham,Senior Engineer,46049,10/8/1992
217315,Garnik,Neimat,Engineer,40000,1/12/1988
217315,Garnik,Neimat,Senior Engineer,40000,1/12/1988
217319,Uzi,Makrucki,Senior Staff,47990,5/20/1996
217319,Uzi,Makrucki,Staff,47990,5/20/1996
217322,Pascal,Munro,Senior Engineer,40000,9/29/1990
217528,Inderjeet,Lalonde,Engineer,40000,5/23/1998
217434,Kwun,Unno,Engineer,48867,6/9/1988
217434,Kwun,Unno,Senior Engineer,48867,6/9/1988
217451,Sanjoy,Giarratana,Senior Staff,57706,4/30/1996
217451,Sanjoy,Giarratana,Staff,57706,4/30/1996
217453,Goo,Ishibashi,Engineer,40000,9/10/1986
217453,Goo,Ishibashi,Senior Engineer,40000,9/10/1986
217471,Josyula,Coors,Senior Engineer,71548,9/27/1993
217484,Subhrajyoti,Nivat,Engineer,48138,10/24/1992
217484,Subhrajyoti,Nivat,Senior Engineer,48138,10/24/1992
217497,Karsten,Monarch,Senior Engineer,40000,12/3/1995
217509,Saeed,Beutelspacher,Engineer,41867,8/11/1989
217509,Saeed,Beutelspacher,Senior Engineer,41867,8/11/1989
217523,Abdulla,Zolotykh,Engineer,60944,3/5/1985
217523,Abdulla,Zolotykh,Senior Engineer,60944,3/5/1985
217534,Emran,Guting,Engineer,40000,12/27/1988
217624,Guadalupe,Rajaraman,Senior Staff,40000,5/15/1999
217534,Emran,Guting,Senior Engineer,40000,12/27/1988
217549,Mitchel,Serna,Senior Staff,40000,3/17/1988
217642,Nectarios,Lieberherr,Engineer,45507,2/8/1996
217643,Guangming,Oxman,Senior Staff,55919,3/30/1992
217649,Lidong,Potthoff,Senior Staff,96052,4/10/1988
217653,Jackson,Awdeh,Senior Staff,40000,7/18/1987
217653,Jackson,Awdeh,Staff,40000,7/18/1987
217661,Chenxi,Janetzko,Staff,77430,8/18/1999
217662,Marla,Parveen,Senior Engineer,51565,1/6/1999
217549,Mitchel,Serna,Staff,40000,3/17/1988
217558,Oldrich,Bugaenko,Engineer,41674,10/20/1985
217558,Oldrich,Bugaenko,Senior Engineer,41674,10/20/1985
217559,Taizo,Cappelli,Staff,69842,8/16/1999
217687,Georg,Schwabacher,Senior Engineer,57614,7/9/1987
217561,Kiyotoshi,Ananiadou,Senior Staff,62988,11/26/1987
217561,Kiyotoshi,Ananiadou,Staff,62988,11/26/1987
217699,Khue,Vesna,Engineer,40000,7/11/1998
217564,Marie,Schnabel,Staff,91217,6/25/1999
217565,Fai,Lorin,Senior Staff,40000,5/15/1988
217565,Fai,Lorin,Staff,40000,5/15/1988
217714,Sajjad,Coors,Senior Staff,40000,7/11/1986
217714,Sajjad,Coors,Staff,40000,7/11/1986
217574,Roded,Gelosh,Senior Staff,48288,10/18/1997
217574,Roded,Gelosh,Staff,48288,10/18/1997
217598,Piyawadee,Przulj,Engineer,40000,9/10/1994
217598,Piyawadee,Przulj,Senior Engineer,40000,9/10/1994
217606,Khalid,Luit,Technique Leader,40000,7/8/1990
217844,Hideo,Munch,Technique Leader,40000,6/11/1987
217734,Tayeb,Eldridge,Staff,66838,6/15/2002
217746,Shih,Pelc,Senior Staff,66943,1/26/1988
217753,Maria,Birge,Assistant Engineer,42519,12/12/1986
217753,Maria,Birge,Engineer,42519,12/12/1986
217764,Ingmar,Massonet,Engineer,40000,10/18/1999
217768,Bikash,Merro,Senior Engineer,45602,11/12/1997
217775,Becky,Pusterhofer,Engineer,40000,2/17/1996
217813,Seongbin,Linnainmaa,Technique Leader,59531,6/27/1992
217820,Beshir,Crabtree,Engineer,54939,4/5/1986
217820,Beshir,Crabtree,Senior Engineer,54939,4/5/1986
217824,Tomofumi,Ranai,Senior Staff,64556,12/24/1987
217824,Tomofumi,Ranai,Staff,64556,12/24/1987
217845,Deborah,Matheson,Technique Leader,40000,4/24/1985
217856,Toshimi,Gimarc,Senior Staff,49405,9/14/1987
217856,Toshimi,Gimarc,Staff,49405,9/14/1987
217870,JoAnna,Simmel,Assistant Engineer,42348,6/7/1985
217870,JoAnna,Simmel,Engineer,42348,6/7/1985
217870,JoAnna,Simmel,Senior Engineer,42348,6/7/1985
217873,Gro,Uchoa,Engineer,47044,8/6/1988
217928,Yishay,Showalter,Engineer,43014,4/12/1995
217928,Yishay,Showalter,Senior Engineer,43014,4/12/1995
217873,Gro,Uchoa,Senior Engineer,47044,8/6/1988
217876,Leah,Kossowski,Assistant Engineer,40000,11/4/1992
217939,Constantine,Masada,Senior Engineer,46439,11/16/1996
217876,Leah,Kossowski,Engineer,40000,11/4/1992
217945,Shmuel,Georg,Senior Staff,88260,11/30/1986
217879,Dmitry,Manders,Senior Staff,40000,11/9/2001
217955,Marit,Cairo,Engineer,44693,6/22/1986
217955,Marit,Cairo,Senior Engineer,44693,6/22/1986
217879,Dmitry,Manders,Staff,40000,11/9/2001
217888,Parke,Speer,Senior Staff,52292,4/20/1987
217961,Makato,Fortenbacher,Technique Leader,55578,4/3/1996
217963,Vojin,Badache,Senior Staff,40000,3/21/1987
217963,Vojin,Badache,Staff,40000,3/21/1987
217967,Candido,Merli,Senior Staff,80085,9/28/1987
217967,Candido,Merli,Staff,80085,9/28/1987
217969,Irena,Hardjono,Senior Staff,40000,12/29/1987
217969,Irena,Hardjono,Staff,40000,12/29/1987
217970,Frazer,Escriba,Senior Staff,72123,12/2/1985
217970,Frazer,Escriba,Staff,72123,12/2/1985
217888,Parke,Speer,Staff,52292,4/20/1987
217973,Geoffry,Underwood,Engineer,40000,5/27/1987
217973,Geoffry,Underwood,Senior Engineer,40000,5/27/1987
218029,Vivian,Lortz,Senior Staff,40000,2/12/1999
217977,Shahaf,Eldridge,Engineer,40000,8/23/1999
217986,Aiichiro,Auria,Engineer,41943,7/28/1988
217986,Aiichiro,Auria,Senior Engineer,41943,7/28/1988
217991,Kenton,Reinhard,Staff,80840,6/8/1996
217998,Dipankar,Murthy,Engineer,40000,8/15/1994
217998,Dipankar,Murthy,Senior Engineer,40000,8/15/1994
218029,Vivian,Lortz,Staff,40000,2/12/1999
218044,Maia,Veevers,Senior Staff,67174,3/20/1987
218119,Giri,Mahmud,Staff,42629,1/1/2000
218128,Saeed,Bierbaum,Engineer,49705,11/20/1996
218044,Maia,Veevers,Staff,67174,3/20/1987
218048,Michaela,Kaiserswerth,Staff,42520,6/17/1996
218138,Kazunori,Malabarba,Engineer,60962,4/9/1988
218138,Kazunori,Malabarba,Senior Engineer,60962,4/9/1988
218051,Seongbin,Czap,Staff,69947,10/16/1997
218061,Adas,Rusterholz,Engineer,51836,12/4/1987
218158,Goh,Siksek,Staff,40000,11/11/1993
218167,Diederik,Fargier,Senior Staff,70655,9/9/1987
218167,Diederik,Fargier,Staff,70655,9/9/1987
218061,Adas,Rusterholz,Senior Engineer,51836,12/4/1987
218083,Ashish,Cannata,Senior Staff,40000,12/26/1988
218178,JiYoung,Brickell,Engineer,40000,8/21/1992
218178,JiYoung,Brickell,Senior Engineer,40000,8/21/1992
218183,Zsolt,Papastamatiou,Senior Staff,66813,5/11/1986
218189,Vishv,Rindone,Assistant Engineer,64144,8/23/1990
218189,Vishv,Rindone,Engineer,64144,8/23/1990
218192,Mandell,Paludetto,Senior Engineer,43674,12/4/1999
218195,Niteen,Poujol,Engineer,69549,11/23/1996
218083,Ashish,Cannata,Staff,40000,12/26/1988
218200,Martien,Szilard,Engineer,54740,12/26/1996
218200,Martien,Szilard,Senior Engineer,54740,12/26/1996
218201,Harjit,Ashish,Senior Staff,55865,8/25/1996
218098,Shietung,Conia,Senior Staff,40000,4/9/1985
218210,Kinh,Nitto,Senior Staff,41874,1/31/1988
218212,Navin,Cheshire,Staff,81958,7/21/1995
218214,Tonia,Montresor,Engineer,69259,5/25/1987
218214,Tonia,Montresor,Senior Engineer,69259,5/25/1987
218215,Subhrajyoti,Pargaonkar,Engineer,87679,12/1/1987
218215,Subhrajyoti,Pargaonkar,Senior Engineer,87679,12/1/1987
218217,Wuxu,Bernick,Senior Staff,53539,3/20/1985
218217,Wuxu,Bernick,Staff,53539,3/20/1985
218228,Francesca,Auyong,Senior Staff,64688,11/27/1987
218228,Francesca,Auyong,Staff,64688,11/27/1987
218254,Susanna,Eugenio,Senior Staff,66006,6/28/1985
218254,Susanna,Eugenio,Staff,66006,6/28/1985
218264,Kenton,Uludag,Engineer,43602,3/12/1985
218264,Kenton,Uludag,Senior Engineer,43602,3/12/1985
218267,Dzung,Terekhov,Engineer,40000,1/3/1999
218267,Dzung,Terekhov,Senior Engineer,40000,1/3/1999
218272,Gay,Boreale,Senior Staff,40000,8/26/1987
218272,Gay,Boreale,Staff,40000,8/26/1987
218275,Mayuri,Furudate,Engineer,40000,10/7/1985
218275,Mayuri,Furudate,Senior Engineer,40000,10/7/1985
218276,Youjian,Ranze,Senior Staff,40000,3/2/1992
218280,Olivera,Gist,Engineer,40000,7/15/1992
218280,Olivera,Gist,Senior Engineer,40000,7/15/1992
218291,Martine,Kalloufi,Senior Staff,64682,3/13/1999
218303,Oscal,Thorensen,Senior Staff,57902,12/6/1985
218303,Oscal,Thorensen,Staff,57902,12/6/1985
218098,Shietung,Conia,Staff,40000,4/9/1985
218414,Shay,Basagni,Engineer,40000,10/18/1985
218319,Kitty,Speer,Senior Staff,53536,9/3/1988
218319,Kitty,Speer,Staff,53536,9/3/1988
218358,Takushi,Picel,Technique Leader,40000,11/24/1991
218408,Alair,McClurg,Engineer,64391,9/13/1986
218408,Alair,McClurg,Senior Engineer,64391,9/13/1986
218414,Shay,Basagni,Senior Engineer,40000,10/18/1985
218415,Arto,Farris,Senior Engineer,40000,6/24/1986
218417,Moto,Aamodt,Engineer,64792,3/13/1999
218417,Moto,Aamodt,Senior Engineer,64792,3/13/1999
218423,Arlette,Munro,Engineer,40000,10/24/1995
218423,Arlette,Munro,Senior Engineer,40000,10/24/1995
218432,Eran,Pettit,Senior Staff,66847,2/28/1986
218432,Eran,Pettit,Staff,66847,2/28/1986
218435,Sanjiv,Mayerwieser,Engineer,40000,11/15/1987
218435,Sanjiv,Mayerwieser,Senior Engineer,40000,11/15/1987
218439,Amstein,Jonsson,Senior Staff,67512,4/23/1988
218439,Amstein,Jonsson,Staff,67512,4/23/1988
218441,Yechezkel,Lundstrom,Engineer,40000,2/18/1986
218441,Yechezkel,Lundstrom,Senior Engineer,40000,2/18/1986
218442,Hausi,Neiman,Engineer,43307,7/14/1996
218522,Ulises,Verhaegen,Senior Staff,44277,3/14/1995
218522,Ulises,Verhaegen,Staff,44277,3/14/1995
218442,Hausi,Neiman,Senior Engineer,43307,7/14/1996
218528,Heeju,Matzat,Engineer,41666,5/18/1985
218528,Heeju,Matzat,Senior Engineer,41666,5/18/1985
218445,Duro,Schaar,Engineer,69888,3/27/1994
218535,Yurij,Pleszkun,Senior Staff,40000,9/27/1993
218535,Yurij,Pleszkun,Staff,40000,9/27/1993
218540,Nathalie,Trelles,Senior Engineer,47975,8/11/1987
218445,Duro,Schaar,Senior Engineer,69888,3/27/1994
218459,Xiaoqiu,Casley,Engineer,46773,9/12/1987
218560,Charmane,Ramamoorthy,Senior Staff,54540,1/20/1988
218560,Charmane,Ramamoorthy,Staff,54540,1/20/1988
218562,Arvin,Furudate,Senior Engineer,40000,10/29/1985
218565,Shunichi,Servi,Engineer,40000,5/31/1987
218565,Shunichi,Servi,Senior Engineer,40000,5/31/1987
218459,Xiaoqiu,Casley,Senior Engineer,46773,9/12/1987
218466,Bernt,Kadhim,Engineer,40000,12/23/1991
218574,Shiv,Sessa,Engineer,56631,3/23/1997
218466,Bernt,Kadhim,Senior Engineer,40000,12/23/1991
218580,Kwee,Speek,Engineer,40000,1/23/2000
218583,Ulises,Baumann,Senior Staff,40000,10/22/1986
218475,Doowon,Ranst,Assistant Engineer,40000,3/24/1986
218592,Shalesh,McDermid,Senior Staff,67463,4/6/1996
218592,Shalesh,McDermid,Staff,67463,4/6/1996
218593,Arunas,Lamba,Engineer,57787,4/8/1999
218595,Murthy,Brodal,Engineer,40000,9/6/1988
218595,Murthy,Brodal,Senior Engineer,40000,9/6/1988
218598,Kristen,Mandell,Assistant Engineer,40000,6/22/1985
218598,Kristen,Mandell,Engineer,40000,6/22/1985
218598,Kristen,Mandell,Senior Engineer,40000,6/22/1985
218475,Doowon,Ranst,Engineer,40000,3/24/1986
218477,Vishwani,Kornatzky,Senior Staff,40000,11/27/1998
218608,Udi,McClurg,Senior Engineer,53984,6/9/1985
218491,Kannan,Baez,Senior Staff,40000,12/7/1987
218491,Kannan,Baez,Staff,40000,12/7/1987
218494,Ronghao,Bultermann,Engineer,40000,8/30/1991
218494,Ronghao,Bultermann,Senior Engineer,40000,8/30/1991
218497,Toshimo,Boyle,Senior Engineer,40000,6/24/1992
218503,Urs,Berztiss,Engineer,40484,11/21/1992
218503,Urs,Berztiss,Senior Engineer,40484,11/21/1992
218504,Adil,Shobatake,Senior Staff,65027,6/9/1988
218504,Adil,Shobatake,Staff,65027,6/9/1988
218713,Akeel,Glowinski,Engineer,75289,8/17/1986
218619,Theirry,Unni,Staff,41559,10/11/1999
218629,Ingmar,Perry,Engineer,40000,3/3/1986
218629,Ingmar,Perry,Senior Engineer,40000,3/3/1986
218631,Feixiong,Zhiwei,Senior Engineer,40000,1/2/1987
218653,Abdulla,Siochi,Senior Staff,40000,5/17/2001
218655,Kiyotoshi,Lakshmanan,Assistant Engineer,55401,2/10/1990
218655,Kiyotoshi,Lakshmanan,Engineer,55401,2/10/1990
218656,Valeska,Simmel,Staff,70473,9/23/1994
218661,Haldon,Nitta,Senior Staff,46618,11/7/1987
218665,Ibibia,Schmiedel,Senior Engineer,40000,2/13/1986
218674,Toshiko,Lipner,Senior Staff,68093,1/8/1994
218674,Toshiko,Lipner,Staff,68093,1/8/1994
218675,Yoshimitsu,Taubenfeld,Assistant Engineer,69566,1/9/1986
218675,Yoshimitsu,Taubenfeld,Engineer,69566,1/9/1986
218675,Yoshimitsu,Taubenfeld,Senior Engineer,69566,1/9/1986
218676,Shichao,Kowalchuk,Senior Engineer,49242,9/12/1986
218682,Elrique,Delgrande,Senior Staff,40000,2/1/1992
218682,Elrique,Delgrande,Staff,40000,2/1/1992
218685,Sarita,Yavatkar,Technique Leader,52081,1/30/1986
218691,Marsha,Simmen,Engineer,49314,10/23/1989
218691,Marsha,Simmen,Senior Engineer,49314,10/23/1989
218693,Sanjiv,Pashtan,Senior Staff,40000,3/13/1994
218693,Sanjiv,Pashtan,Staff,40000,3/13/1994
218694,Giri,Honglei,Senior Staff,40000,9/5/1990
218694,Giri,Honglei,Staff,40000,9/5/1990
218713,Akeel,Glowinski,Senior Engineer,75289,8/17/1986
218717,Ayonca,Werthner,Senior Staff,51053,12/16/1985
218722,Becky,Zirintsis,Engineer,52881,4/26/1994
218722,Becky,Zirintsis,Senior Engineer,52881,4/26/1994
218724,Sanjai,Panangaden,Senior Staff,40000,3/23/1986
218812,Rildo,Seuren,Senior Staff,40000,4/8/1986
218812,Rildo,Seuren,Staff,40000,4/8/1986
218724,Sanjai,Panangaden,Staff,40000,3/23/1986
218725,Genevieve,Hatcliff,Senior Staff,72411,1/8/1995
218725,Genevieve,Hatcliff,Staff,72411,1/8/1995
218731,Youjian,Diderrich,Senior Staff,83451,6/23/1997
218828,Indrajit,Weiland,Engineer,64276,4/25/1994
218840,Insup,Bennis,Senior Staff,76104,8/27/1993
218732,Odoardo,Suessmith,Senior Staff,92493,8/22/1986
218840,Insup,Bennis,Staff,76104,8/27/1993
218842,Bedrich,Sinicrope,Senior Staff,59048,11/23/1988
218842,Bedrich,Sinicrope,Staff,59048,11/23/1988
218732,Odoardo,Suessmith,Staff,92493,8/22/1986
218855,Elvia,Bratsberg,Staff,40000,12/28/1999
218739,Dannz,Vadhan,Senior Staff,75940,12/16/1997
218856,Haldon,Rattan,Engineer,40000,1/13/1988
218856,Haldon,Rattan,Senior Engineer,40000,1/13/1988
218861,Leen,Georg,Engineer,40000,9/8/1988
218861,Leen,Georg,Senior Engineer,40000,9/8/1988
218864,Anestis,Taubenfeld,Engineer,40000,7/9/1997
218739,Dannz,Vadhan,Staff,75940,12/16/1997
218755,Zengping,Usery,Senior Engineer,58850,12/29/1998
218877,Mahmut,Wendorf,Engineer,40000,10/22/1986
218877,Mahmut,Wendorf,Senior Engineer,40000,10/22/1986
218878,Pranay,Fujisawa,Engineer,49188,11/6/1990
218878,Pranay,Fujisawa,Senior Engineer,49188,11/6/1990
218879,Somnath,Irland,Senior Staff,40000,3/1/1985
218883,Yongqiao,Erie,Staff,70125,3/10/1999
218885,Rosine,Gimarc,Engineer,51064,12/4/1988
218885,Rosine,Gimarc,Senior Engineer,51064,12/4/1988
218889,Geoffrey,Schaft,Engineer,40000,8/9/1989
218889,Geoffrey,Schaft,Senior Engineer,40000,8/9/1989
218758,Mariangiola,Krichel,Engineer,52807,10/15/1996
218758,Mariangiola,Krichel,Senior Engineer,52807,10/15/1996
218763,Tesuro,Danecki,Senior Staff,40000,3/27/1986
218763,Tesuro,Danecki,Staff,40000,3/27/1986
218766,Janalee,Ozery,Engineer,52090,8/24/1988
218766,Janalee,Ozery,Senior Engineer,52090,8/24/1988
218768,Yurij,Gaughan,Senior Engineer,40000,12/4/1999
218783,Keiichiro,Polupanov,Senior Staff,40000,4/6/1987
218783,Keiichiro,Polupanov,Staff,40000,4/6/1987
218796,Elzbieta,Thiria,Engineer,40132,3/21/1986
218796,Elzbieta,Thiria,Senior Engineer,40132,3/21/1986
219017,Atilio,Cangellaris,Senior Staff,76158,4/7/1989
218916,Iara,Cronan,Assistant Engineer,67382,9/12/1993
