emp_no,first_name,last_name,title,salary,from_date
274714,Marit,Kakkad,Senior Engineer,40000,1995-07-18
274716,Jungsoon,Legleitner,Senior Engineer,40000,1996-11-13
274729,Manibrata,Glinert,Senior Engineer,58984,2000-12-18
274735,Noritoshi,Haldar,Senior Staff,63733,1985-03-02
274742,Sadok,Demos,Senior Engineer,52835,1996-08-27
274743,Irena,Driscoll,Senior Staff,81844,1994-09-17
274746,Taegyun,Slutz,Senior Engineer,46385,1986-11-26
274749,Luisa,Danner,Staff,40000,1995-12-13
274757,Jiann,Pettis,Senior Staff,66163,1996-05-17
274760,Goh,Prampolini,Senior Engineer,67804,1993-09-29
274761,Jianwen,Milicia,Senior Engineer,40000,1998-03-06
274772,Palash,Busillo,Senior Staff,50299,1998-06-17
274785,Sandeepan,Krohn,Senior Staff,77694,1992-03-06
274809,Taiji,Jayawardene,Senior Engineer,40000,1994-03-07
274817,Sastry,Hainaut,Senior Engineer,40417,1993-11-19
274833,Chikako,Krohm,Senior Engineer,40000,1985-03-04
274836,Almudena,Furudate,Senior Engineer,40090,1997-08-17
274842,Phillip,Dredge,Technique Leader,56597,1993-09-21
274845,Satoru,Schaad,Senior Engineer,40000,1996-03-30
274856,Fayez,Weedman,Staff,65798,1998-04-24
274869,Nadjib,Bressoud,Technique Leader,40000,1998-08-27
274872,Przemyslawa,Sessa,Senior Engineer,60304,1995-06-28
274875,Teruyuki,Erbe,Senior Engineer,48410,1987-04-24
274893,Sverrir,Kropatsch,Engineer,76796,1997-09-25
274898,Qiwen,Deyuan,Senior Engineer,43323,1994-08-19
274903,Fusako,Crooks,Senior Staff,78539,1991-08-24
274910,Parke,Braccini,Senior Staff,80003,1998-02-09
274913,Dmitry,Ishibashi,Senior Engineer,46558,1994-11-10
274925,Sadun,Meriste,Senior Engineer,40000,2001-04-04
274932,Mikhail,Schmiedel,Senior Staff,69901,2000-08-19
274935,Christoper,Cannane,Staff,40000,1999-01-21
274971,Alper,Kitsuregawa,Senior Engineer,49406,1990-09-17
274980,Sahrah,Slobodova,Senior Staff,63838,1995-05-04
274983,Shahab,Gecsel,Senior Engineer,52206,1988-08-15
274984,Tesuya,Marshall,Senior Staff,53151,1999-08-04
274985,Alagu,Emmerich,Senior Engineer,57279,1985-07-17
274991,Xinyu,Gide,Senior Staff,99624,1995-12-27
274994,Tru,Casperson,Senior Staff,72901,1994-01-08
274996,Abdelghani,Fioravanti,Senior Engineer,40000,1998-02-14
275001,Katsuo,Mitina,Senior Staff,68485,1992-12-23
275002,Hercules,Yurek,Engineer,48898,1999-07-25
275011,Leen,Wallrath,Senior Staff,60017,1996-02-25
275022,Lansing,Yoshimura,Senior Staff,59381,2000-12-28
275032,Horward,Rubsam,Technique Leader,40000,1987-10-03
275042,Filipe,Gide,Staff,47917,1996-01-19
275048,Nidapan,Gniady,Senior Engineer,40000,1996-11-17
275070,Yongdong,Maccarone,Engineer,40000,1997-02-21
275076,Foong,Barbanera,Senior Staff,40000,1996-05-02
275083,Pranjal,Kopetz,Assistant Engineer,40000,1996-07-07
275085,Utz,Beetstra,Senior Engineer,40000,1994-05-22
275106,Unal,Muhling,Senior Engineer,40000,1998-05-29
275110,Pradeep,McConalogue,Senior Engineer,65350,1990-11-10
275120,Jaideep,Aamodt,Senior Staff,57206,1992-07-15
275126,Abdelkader,Dichev,Senior Staff,56868,1993-12-21
275144,Taegyun,Varman,Senior Engineer,41226,2001-05-12
275150,Naftali,Pollacia,Senior Engineer,63738,1986-09-24
275181,Yuchang,Kriebel,Senior Engineer,40000,1992-11-14
275182,Poornachandra,Engberts,Senior Engineer,78472,1986-01-10
275189,Sachar,Katzenelson,Engineer,45637,2002-07-08
275194,Doowon,Shobatake,Senior Engineer,46136,1995-07-23
275225,Mong,Luce,Staff,54617,1998-10-27
275239,Guther,Collette,Senior Staff,40000,1992-09-06
275252,Candida,Murtagh,Senior Engineer,40000,1994-08-13
275257,Kasidit,Yavatkar,Senior Engineer,46995,1990-08-26
275281,Nadjib,Veevers,Senior Staff,84368,1991-02-11
275283,Xiaopeng,Ozery,Senior Engineer,55602,1991-05-29
275285,Mana,Aingworth,Technique Leader,44323,1998-09-04
275288,Sadegh,Sommen,Senior Staff,60653,1993-10-08
275308,Samphel,Chinin,Senior Staff,72459,1995-02-06
275313,Serge,Keustermans,Senior Staff,45798,1997-11-18
275319,Mani,Vadhan,Staff,44383,1994-10-31
275337,Ortrud,Matzke,Senior Engineer,65673,1994-03-16
275347,Parke,Spinelli,Senior Staff,85607,1997-11-30
275357,Ziya,Orsini,Senior Staff,46312,1996-06-22
275372,Xuejia,Danecki,Senior Engineer,49344,1992-10-30
275386,Parke,Lortz,Staff,83406,2000-01-04
275403,Fei,Farrag,Technique Leader,63360,1988-02-14
275410,Marin,Businaro,Senior Staff,40000,1994-10-29
275421,King,Cooley,Senior Staff,79820,2002-01-04
275431,Fumitake,Gomatam,Engineer,40000,1998-05-25
275435,Fumiya,Gluchowski,Senior Staff,54675,1989-04-03
275447,Denny,Begiun,Senior Engineer,40000,1999-12-14
275449,Ronghao,Lambe,Technique Leader,53607,1987-06-09
275466,Danco,Puoti,Senior Engineer,54370,2002-03-07
275479,Georgi,Ratnakar,Senior Staff,63085,1992-03-14
275504,Aluzio,Bahi,Engineer,52126,1999-08-09
275531,Doohun,Macedo,Senior Engineer,52385,1997-12-17
275533,Takanari,Muhling,Senior Staff,72289,1991-05-28
275534,Troy,Oxman,Senior Staff,48146,1995-04-16
275549,LiMin,Usdin,Senior Engineer,40000,1999-07-15
275565,Frederique,Bail,Senior Staff,40000,1998-05-17
275566,Maja,Birrer,Senior Engineer,40000,1993-11-16
275568,Uwe,Bottner,Senior Engineer,40000,1991-04-12
275570,Masaru,Streit,Senior Engineer,76820,1999-07-23
275581,Honglan,Azulay,Staff,40000,1996-07-17
275588,Xumin,Peak,Senior Engineer,72975,1988-02-15
275599,Toshimi,Cichocki,Senior Engineer,62267,2002-01-08
275603,Siddarth,Rehfuss,Senior Engineer,65064,1995-04-14
275606,Stamatina,Alpay,Senior Engineer,40000,1992-02-19
275620,Arunas,Yetim,Senior Engineer,60157,1988-03-27
275622,Ennio,Emiris,Technique Leader,53289,1988-09-20
275639,Kasturi,Claffy,Senior Staff,62187,1995-01-31
275641,Oldrich,Ulupinar,Senior Engineer,50413,1992-10-13
275675,Hitomi,Shanbhogue,Senior Engineer,40000,2000-08-15
275692,Arfst,Soloway,Senior Staff,80766,1999-11-29
275700,Jacopo,Henseler,Senior Staff,44067,2001-05-01
275703,Panayotis,Unni,Senior Engineer,40000,1985-08-23
275706,Arfst,Mandell,Senior Engineer,59173,1995-06-08
275707,Junsik,Skrikant,Staff,79590,1999-05-13
275710,Abdelwaheb,Hofmeyr,Senior Staff,51041,2001-07-20
275712,Sverrir,Karnin,Technique Leader,50336,1995-04-04
275719,Licheng,Nollmann,Senior Staff,40000,1988-10-19
275720,Zeljko,Leuchs,Senior Engineer,70079,1987-09-24
275721,Shigeichiro,Farrar,Senior Engineer,50840,1993-09-07
275735,Chinya,Compeau,Senior Staff,40000,1991-12-11
275739,Patricio,Snyers,Staff,60548,1994-03-29
275751,Pohua,Restivo,Senior Staff,62788,1993-09-26
275754,Debatosh,Rosaz,Senior Staff,83874,1992-06-29
275762,Hugh,Brlek,Senior Staff,68879,1996-12-01
275767,Uinam,Varker,Senior Staff,67739,1988-03-07
275775,Dung,Oppitz,Senior Staff,40000,2001-05-26
275792,Martine,Camarinopoulos,Senior Engineer,41193,1995-06-12
275798,Anneke,Gente,Engineer,40000,1997-04-08
275803,Jaroslava,Erdmenger,Technique Leader,40000,1987-04-01
275811,Sailaja,McAlpine,Senior Engineer,54185,1999-05-20
275816,Rosalyn,Kavvadias,Senior Staff,55026,1994-10-02
275828,Yifei,Terlouw,Senior Engineer,55439,1993-11-03
275847,Fay,Streng,Senior Engineer,40000,1992-06-02
275851,Panayotis,Glowinski,Senior Staff,40000,1987-02-27
275854,Szabolcs,Kavraki,Senior Engineer,41386,1995-01-15
275865,Joydip,Fritzsche,Senior Engineer,40000,1997-10-25
275872,Sadun,Thummel,Senior Engineer,61830,1994-11-20
275873,Tuval,Haumacher,Senior Staff,40000,1994-06-23
275880,Geraldo,Picaronny,Staff,41094,1998-04-01
275908,Bodo,Ratnaker,Senior Engineer,40000,1995-09-15
275928,Manu,Braunmuhl,Senior Staff,69263,1995-10-11
275930,Nagui,Rosis,Senior Engineer,49263,1994-08-18
275932,Mantis,Millington,Senior Staff,73157,1998-11-25
275955,Domenick,Menhoudj,Senior Staff,40000,1994-06-03
275964,Dines,Shrader,Senior Engineer,49840,1990-04-03
275977,Ibibia,Wilfing,Senior Engineer,72598,1997-08-21
275980,Mostafa,Ponthieu,Senior Staff,85283,1996-12-11
275991,Tzu,Staudhammer,Senior Engineer,40000,1994-10-04
276010,Khoa,Baig,Senior Engineer,56029,1995-01-29
276019,Abdulla,Erev,Senior Staff,40000,1994-10-21
276044,Atreye,Whitcomb,Senior Engineer,48080,2000-01-12
276046,Sanjai,Hartvigsen,Senior Staff,64857,1992-10-13
276053,TRUE,Lyonns,Senior Staff,69751,1992-06-06
276054,Manohar,Gils,Senior Engineer,40000,1994-12-12
276056,Piyawadee,Frezza,Senior Engineer,40000,2001-11-27
276058,Shiv,Tchuente,Engineer,48872,1998-10-12
276074,Niranjan,Penz,Senior Staff,40000,1994-10-24
276079,Jessie,Brlek,Senior Staff,79890,1994-02-24
276088,Uma,Zastre,Senior Engineer,66286,1994-01-18
276089,Achilleas,Goldhammer,Senior Engineer,54001,1994-10-03
276091,Szabolcs,Halevi,Staff,77397,1998-02-13
276114,Moni,Zuberek,Engineer,65774,1996-06-26
276127,Hsiangchu,Broomell,Engineer,40000,1996-02-21
276143,Vishv,Hedayat,Senior Staff,74853,1992-11-02
276153,Kazuhito,Copas,Senior Staff,41491,1994-04-08
276177,Augustine,Rettelbach,Senior Engineer,40000,1987-12-08
276178,Jacqueline,Gerlach,Senior Engineer,40000,1990-08-18
276179,Stein,Matteis,Senior Engineer,51098,2001-07-11
276228,Seongbin,Bierbaum,Senior Engineer,40000,1995-07-22
276240,Aamod,Kitsuregawa,Senior Engineer,40000,1996-08-15
276242,Nikolaus,Itzigehl,Senior Engineer,40000,1988-03-04
276244,Shigeichiro,Hofmeyr,Senior Engineer,71246,1996-02-26
276245,Kwee,Merks,Senior Engineer,40000,1994-04-11
276254,Saddek,Kalorkoti,Senior Engineer,40554,1997-03-20
276258,Ulf,Denis,Senior Staff,59309,1991-03-01
276263,Sverrir,Braunmuhl,Senior Engineer,40000,1999-09-20
276268,Souichi,Cmelik,Staff,40000,1999-09-20
276272,Sverrir,Aloisi,Senior Staff,42317,1988-02-27
276273,Anyuan,Kushnir,Senior Engineer,56929,1993-07-21
276289,Yuchang,Gilg,Staff,78960,1998-11-07
276293,Munehiko,Covnot,Senior Staff,67927,1990-04-16
276294,Indrajit,Gecsei,Technique Leader,40000,1985-12-01
276299,Frazer,Bierman,Senior Engineer,40000,1992-04-28
276314,Evgueni,Demke,Senior Engineer,66611,1994-05-04
276318,Rosella,Neiman,Senior Staff,40036,1998-03-22
276327,Lijie,Kadhim,Senior Engineer,59341,2000-03-20
276344,Mana,Vieri,Assistant Engineer,40000,1998-04-24
276359,Honesty,Soicher,Senior Engineer,49870,1996-04-03
276360,Berry,Gerlach,Engineer,40000,1998-05-22
276371,Khaled,Rubsam,Senior Staff,40080,1993-12-19
276378,Wanqing,Luiz,Engineer,40000,1997-08-23
276381,Genki,Kirkerud,Technique Leader,52829,1996-02-25
276403,Maria,Yurek,Technique Leader,56772,1993-03-29
276409,Mingsen,Cools,Senior Staff,54757,1987-12-10
276413,Kwangho,Mellouli,Senior Staff,47685,1994-09-15
276426,Christophe,Narahari,Technique Leader,62996,1993-09-07
276433,Dante,Morton,Senior Engineer,42284,1993-01-05
276451,Xiaoqiu,Riefers,Senior Staff,70445,1997-11-20
276455,Remko,Awdeh,Senior Staff,89931,1990-04-26
276458,Christfried,Litvinov,Senior Staff,40000,1998-02-06
276464,Guiseppe,Luks,Senior Engineer,63781,1998-07-23
276468,Rosalie,DuCasse,Senior Staff,65998,1993-11-19
276475,Susanne,Passino,Senior Engineer,53480,1986-11-27
276476,Susuma,Kropf,Engineer,40000,1993-08-29
276484,Limsoon,Flasterstein,Senior Engineer,45595,1986-03-19
276486,Yannis,Rosen,Technique Leader,40000,1995-05-07
276494,Xiaopeng,Ermel,Senior Engineer,66983,1991-06-12
276502,Indrajit,Segond,Senior Staff,40000,1993-06-15
276503,Tesuro,Schrooten,Assistant Engineer,46345,1997-02-21
276515,Hercules,Granlund,Senior Staff,40000,1993-11-16
276517,Kitty,Matzke,Technique Leader,51421,1988-03-27
276531,Michaela,Litvinov,Senior Staff,75961,1988-08-07
276541,Pranav,Krohm,Senior Engineer,40000,1994-04-24
276543,Georg,Vanwelkenhuysen,Engineer,40000,1999-05-19
276576,Guadalupe,McClurg,Senior Staff,73373,1986-08-21
276578,Sibyl,Luff,Senior Staff,77104,2000-06-27
276584,Toshiki,Shobatake,Senior Engineer,52257,1996-08-17
276626,Baruch,Aseltine,Senior Engineer,44576,1991-07-19
276627,Dzung,Tempesti,Senior Staff,71946,1990-10-19
276633,Shin,Birdsall,Senior Staff,120127,1994-10-08
276648,Mokhtar,Tetzlaff,Staff,68814,1997-04-27
276650,Itzchak,Yeung,Senior Engineer,40000,1998-06-01
276657,Reinhold,Wrigley,Senior Staff,62953,1994-08-01
276670,Vasilis,Hegner,Senior Engineer,47569,1994-09-22
276683,Jingling,Shackel,Senior Engineer,40000,2002-02-24
276685,Pradeep,Piveteau,Senior Staff,88043,1994-12-14
276686,Reinhold,Solares,Senior Staff,53479,1988-04-07
276694,Ymte,Emmerich,Senior Engineer,40000,1998-03-13
276695,Katsuyuki,Menhoudj,Senior Staff,40000,1993-11-05
276705,Kristinn,Walston,Senior Engineer,48147,1993-12-26
276720,Guadalupe,Solovay,Engineer,40000,1996-11-01
276733,Sungwon,Schonegge,Senior Staff,55685,1990-05-30
276739,Nevio,Birta,Senior Staff,62669,1994-11-22
276741,Ramya,Colorni,Technique Leader,40000,1992-06-15
276749,Barna,Farrar,Engineer,44797,1997-05-11
276764,Xiaoheng,Emmart,Senior Staff,62510,2001-12-13
276771,Tremaine,Moehrke,Senior Staff,49556,2001-08-17
276774,Bader,Barriga,Senior Staff,40000,1994-08-07
276781,Atreye,Merle,Senior Engineer,44880,1995-05-01
276786,Arvind,Domenig,Senior Staff,46536,1990-12-22
276800,Honglan,Remmele,Senior Staff,81673,1995-02-21
276824,Zsolt,Setia,Senior Staff,50238,1995-02-15
276831,Kwangyoen,Olivero,Senior Engineer,50763,1993-02-26
276837,Gina,Farrag,Senior Engineer,63872,1998-07-01
276844,Elzbieta,Peltason,Senior Staff,84524,1985-11-27
276847,Salvador,Massonet,Staff,61243,1995-11-28
276854,Kamran,Rattan,Senior Engineer,40000,1994-03-29
276876,Anoosh,Quittner,Senior Staff,48097,1995-04-23
276879,Matt,Leppanen,Senior Engineer,40000,1996-10-23
276880,Ramalingam,Kobuchi,Senior Engineer,50294,1998-01-24
276898,Cristinel,Chaudhury,Senior Engineer,40000,1991-03-30
276918,Yongqiao,Garnham,Engineer,40000,1996-01-08
276943,Macha,Hardjono,Senior Engineer,43144,1990-03-12
276944,Arlette,Picco,Senior Engineer,49936,1987-12-18
276947,Dinkar,Yoshizawa,Senior Staff,67993,1999-06-06
276950,Berthier,Sewelson,Senior Staff,42196,2001-05-14
276961,Tomoyuki,Birnbaum,Engineer,40000,1997-04-13
276971,Abdulah,Kropp,Senior Engineer,40000,1992-12-06
276972,Cordelia,Butner,Senior Staff,79181,1992-01-13
276981,Danai,Perfilyeva,Senior Engineer,41424,1995-04-08
277019,Toshimi,Cherinka,Senior Staff,74244,1996-05-17
277029,Fumiyo,Bade,Staff,40000,1996-11-04
277033,Paloma,Thorelli,Senior Engineer,50293,1993-05-16
277038,Ottavia,Oberman,Senior Engineer,40000,1990-10-25
277085,Alper,Vasanthakumar,Senior Staff,58647,1991-11-12
277094,Genki,Berztiss,Senior Staff,40000,1986-11-19
277095,Atilio,Kaelbling,Senior Engineer,66742,1994-05-05
277123,Miquel,Schnabel,Senior Staff,41198,2000-04-23
277129,Uma,Besancenot,Senior Staff,40000,1987-08-29
277130,Bojan,Passino,Senior Staff,40000,1992-11-21
277144,Vishv,Munck,Senior Staff,40000,1992-09-03
277153,Giap,Lindenbaum,Senior Engineer,49861,1995-07-03
277157,Boutros,Fasbender,Senior Staff,76285,1999-08-17
277166,Yuchang,Poehlman,Staff,48510,1997-03-12
277172,Yongmin,Sluis,Senior Engineer,46197,1993-11-16
277182,Alejandra,Comyn,Senior Staff,51624,2000-01-14
277187,Arlette,Shinomoto,Staff,69426,1997-07-02
277203,Shigeichiro,Piancastelli,Senior Engineer,63506,1993-05-19
277204,Garnik,Busillo,Senior Engineer,47604,1991-10-16
277235,Ayakannu,Ashish,Senior Staff,57406,1996-05-10
277248,Barna,Erni,Senior Staff,60581,1996-02-05
277252,Sampalli,Gurbaxani,Engineer,40000,1998-09-26
277253,Francesca,Poehlman,Engineer,40000,1999-04-19
277274,Uli,Peternell,Senior Staff,43916,1991-09-07
277276,Marsha,Figueira,Senior Engineer,48151,1992-07-15
277281,Shahar,Lieberherr,Engineer,40000,1998-11-18
277290,Masali,Kalefeld,Senior Engineer,41314,1994-03-13
277294,Teiji,Thombley,Engineer,46436,1999-10-19
277296,Xiaoshan,Randi,Senior Engineer,74172,2002-03-02
277298,Phuoc,Garnier,Senior Staff,74540,1996-06-14
277308,Patricio,Matzat,Senior Staff,75970,1998-11-13
277330,Tsuneo,Brobst,Staff,40000,1998-01-30
277331,Uno,Ghalwash,Engineer,47627,1999-12-11
277334,Xianlong,Oppitz,Senior Staff,40000,1993-08-15
277358,Sahrah,Brizzi,Senior Engineer,40000,1999-02-12
277361,Cedric,Nilsson,Senior Engineer,40000,1999-03-05
277372,Koichi,Terkki,Senior Staff,57848,1996-07-25
277376,Indrajit,Unno,Senior Staff,72430,2001-01-20
277384,Hercules,Maliniak,Senior Engineer,40000,1993-03-06
277415,Xiaoqiang,Ramamoorthy,Technique Leader,51226,1986-11-30
277418,Kasidit,Terekhov,Senior Engineer,67998,2001-10-23
277442,Hirochika,Pero,Senior Engineer,42276,1996-11-03
277455,Luigi,Kermarrec,Engineer,53161,2000-01-17
277472,Bernd,Lung,Senior Staff,49033,2001-07-06
277495,Etsuo,Couchot,Senior Staff,53779,1992-04-07
277501,Sastry,Lupu,Technique Leader,56211,1987-01-12
277502,Selwyn,Rossi,Staff,55635,2000-01-28
277503,Eberhardt,Gomatam,Senior Staff,45030,1991-11-01
277506,Dipayan,Sidou,Senior Staff,40000,1997-09-14
277523,Yuqun,Fabrizio,Senior Engineer,40559,1994-03-30
277554,Jianhao,Perry,Senior Staff,93272,1993-04-26
277566,Jinya,Kumaresan,Senior Staff,41741,1994-04-23
277580,Jaques,Schaar,Senior Engineer,64288,1994-11-15
277588,Kensei,Guerreiro,Senior Staff,68117,1992-01-27
277592,Rafael,Eiron,Senior Staff,50736,1999-05-30
277606,Gina,Muhlberg,Staff,40000,1998-01-02
277608,Vasilis,Pettis,Senior Staff,64364,1997-07-23
277612,Lokesh,Flowers,Senior Staff,65517,1991-05-27
277621,Shin,Lorch,Senior Engineer,40000,1986-09-23
277625,Giap,Suppi,Senior Staff,40000,1987-11-14
277633,Rimli,Solares,Senior Staff,76984,1997-12-15
277655,Kien,Setia,Technique Leader,40000,1985-03-06
277661,Hilari,Bednarek,Senior Engineer,65535,1994-05-05
277709,Supot,Leonhardt,Senior Staff,52221,2001-08-03
277713,Jeanna,Sudkamp,Senior Staff,40815,2000-09-29
277729,Shirish,Nanard,Senior Staff,40000,2002-05-19
277731,Stabislas,Botman,Senior Staff,40000,1996-06-14
277742,Shaleah,Lamparter,Senior Staff,40000,1995-04-07
277745,Fay,Suppi,Senior Staff,53167,1994-07-25
277759,Steve,Emmerich,Senior Staff,40000,2000-12-06
277762,Fusako,Bondorf,Senior Staff,46181,1993-12-01
277784,Jacqueline,Pfau,Senior Engineer,55677,1993-06-15
277788,Zijian,Syang,Engineer,40000,1999-01-23
277789,Katsuyuki,Aloisi,Senior Engineer,63486,1995-04-15
277804,Chikara,Kolvik,Senior Engineer,54741,1994-05-07
277835,Arup,Wixon,Engineer,55498,1997-09-25
277842,Chikako,Benzaken,Senior Engineer,40000,1995-04-29
277853,Manibrata,Bale,Senior Staff,62570,1987-07-18
277854,Shem,Levergood,Senior Engineer,56231,1994-10-26
277869,Berto,Kakkar,Senior Engineer,55457,2002-06-22
277886,Vishv,Yeung,Assistant Engineer,61591,1994-04-02
277892,Pintsang,Heyers,Senior Engineer,47112,2002-03-16
277895,Aloke,Swiler,Senior Engineer,42023,1996-10-07
277909,Supot,Boyle,Senior Engineer,55031,1993-02-07
277910,Eirik,Kieras,Senior Staff,40000,1997-04-26
277916,Satoru,Cullers,Engineer,40000,1997-08-22
277928,Uma,Pettey,Senior Engineer,40000,1991-12-26
277935,Bedrich,Ghalwash,Engineer,40000,1999-07-20
277937,Subir,Biros,Senior Engineer,40000,2001-10-15
277947,Gaurav,Rouquie,Senior Staff,40000,1992-08-08
277971,Lijie,Mansanne,Senior Staff,40000,1995-10-23
277973,Parviz,Morton,Senior Staff,40000,1993-05-26
277979,Jaroslava,Lammel,Senior Staff,67324,1999-04-08
277996,Naftaly,Straney,Senior Staff,53996,1987-03-07
278003,Mohit,Melichar,Engineer,45740,2001-02-11
278008,Krassimir,Merle,Senior Staff,61831,1996-12-19
278020,Xiaopeng,Chaudhuri,Senior Engineer,40000,1994-01-30
278024,Guangming,Sridhar,Senior Staff,70454,1990-05-01
278031,Marco,Chandrasekhar,Senior Staff,73316,1991-08-15
278041,Kristian,Bolotov,Senior Engineer,55550,1985-12-24
278051,Hugh,DuBourdieux,Engineer,59669,1994-10-25
278053,Bernardo,Heystek,Senior Engineer,46834,1994-07-02
278058,Gao,Gide,Senior Engineer,57023,2000-11-16
278065,Shigehito,Bade,Senior Engineer,43199,1999-04-01
278075,Akeno,Soicher,Senior Staff,71702,1991-02-08
278079,Mayumi,Chandrasekhar,Engineer,40000,1999-03-31
278083,Georg,Pollock,Senior Engineer,47922,1995-11-04
278085,Georg,Businaro,Senior Engineer,40032,1995-12-19
278095,Nagui,Merel,Staff,51083,1998-07-17
278112,Paddy,Ginneken,Senior Staff,77031,1996-04-06
278123,Shaibal,Hinsberger,Senior Engineer,54377,1994-12-03
278126,Zdislav,Greibach,Senior Staff,67718,1998-09-17
278127,LiMin,Stentiford,Senior Staff,40000,1998-06-27
278134,Sorina,Crouzet,Senior Staff,87238,1985-10-19
278168,Weicheng,Horswill,Senior Engineer,40000,1988-06-06
278177,Moni,Percebois,Senior Staff,87644,1994-08-10
278181,Selwyn,Foong,Senior Engineer,56239,1996-11-27
278189,Yinlin,Gunderson,Senior Engineer,43317,1998-10-10
278194,Mototsugu,Murillo,Staff,65127,1996-09-09
278215,Ottavia,Zaccaria,Senior Staff,65154,1992-08-03
278232,Krassimir,Sanella,Staff,65093,1997-12-27
278237,Ewing,Azuma,Senior Staff,43068,1995-04-21
278240,Youssef,Nitsch,Senior Staff,51684,1996-07-03
278243,Werner,Roison,Senior Engineer,53672,1992-06-17
278257,Mona,Beutelspacher,Senior Engineer,51142,1990-02-01
278260,Ravishankar,Diderrich,Senior Engineer,59012,1993-09-16
278267,Patricia,Sichman,Senior Staff,40514,1987-02-19
278280,Adib,Shiratori,Senior Staff,41063,1995-10-04
278285,Ronghao,Fairtlough,Senior Staff,40000,1996-03-22
278290,Shigeaki,Millington,Senior Engineer,85184,1996-10-22
278298,Ronghao,Fadgyas,Staff,40000,1997-12-22
278308,Sadun,Velasco,Senior Staff,50171,1994-09-03
278317,Hein,Millington,Senior Engineer,40000,1995-09-03
278329,Khatoun,Isard,Senior Staff,59613,1996-08-25
278332,Mototsugu,Baezner,Engineer,56905,1997-06-18
278343,Pohua,Plumb,Senior Staff,67977,1993-03-21
278346,Siddarth,Duclos,Senior Engineer,40000,1986-09-12
278353,Junichi,Kalsbeek,Staff,50764,1999-05-20
278360,Gregory,Bottner,Senior Staff,73262,1988-06-27
278368,Parke,Skrikant,Senior Staff,40000,2001-05-07
278372,Rosita,Talmon,Senior Engineer,40000,2000-08-26
278379,Iara,Braunmuhl,Senior Engineer,47078,1997-05-01
278395,Somnath,Motley,Engineer,40000,1999-04-23
278396,Xianlong,Marakhovsky,Senior Staff,69309,1996-06-29
